"","ZIP","date.month","N","year","month","hyads_raw","emiss_so2","exposure","uID","AQS_SITE_ID","SO2"
"1",40023,2012-01-01,0.455342134991064,2012,1,0.455342134991064,1025.411,466.912833983322,"983-1",NA,NA
"2",40023,2012-01-01,0.455342134991064,2012,1,0.455342134991064,1086.774,494.853993412779,"983-2",NA,NA
"3",40023,2012-01-01,0.455342134991064,2012,1,0.455342134991064,713.653,324.956280662778,"983-3",NA,NA
"4",40023,2012-01-01,0.455342134991064,2012,1,0.455342134991064,817.681,372.324612281628,"983-4",NA,NA
"5",40023,2012-01-01,0.455342134991064,2012,1,0.455342134991064,NA,0,"983-5",NA,NA
"6",40023,2012-01-01,0.455342134991064,2012,1,0.455342134991064,967.392,440.494338653275,"983-6",NA,NA
"7",40023,2012-01-01,2.53479863436046,2012,1,2.53479863436046,77.156,195.574923432716,"1363-4",NA,NA
"8",40023,2012-01-01,2.53479863436046,2012,1,2.53479863436046,103.976,263.558222806263,"1363-5",NA,NA
"9",40023,2012-01-01,2.11915035733807,2012,1,2.11915035733807,220.316,466.882730127294,"1363-6",NA,NA
"10",40023,2012-01-01,1.48053714469013,2012,1,1.48053714469013,573.055,848.429213450402,"1364-1",NA,NA
"11",40023,2012-01-01,1.48053714469013,2012,1,1.48053714469013,608.361,900.701057880832,"1364-2",NA,NA
"12",40023,2012-01-01,1.48053714469013,2012,1,1.48053714469013,676.643,1001.79509519456,"1364-3",NA,NA
"13",40023,2012-01-01,1.48053714469013,2012,1,1.48053714469013,975.112,1443.68953623308,"1364-4",NA,NA
"14",40023,2012-01-01,0.514644777539206,2012,1,0.514644777539206,2847.46,1465.43041825179,"6166-MB1",NA,NA
"15",40023,2012-01-01,0.514644777539206,2012,1,0.514644777539206,2758.835,1419.82002484238,"6166-MB2",NA,NA
"16",40023,2012-02-01,0.952737681406112,2012,2,0.952737681406112,1006.059,958.510319017752,"983-1",NA,NA
"17",40023,2012-02-01,0.952737681406112,2012,2,0.952737681406112,1023.896,975.504301040992,"983-2",NA,NA
"18",40023,2012-02-01,0.952737681406112,2012,2,0.952737681406112,1056.632,1006.6931217795,"983-3",NA,NA
"19",40023,2012-02-01,0.952737681406112,2012,2,0.952737681406112,774.324,737.727652417106,"983-4",NA,NA
"20",40023,2012-02-01,0.952737681406112,2012,2,0.952737681406112,542.033,516.415263665599,"983-5",NA,NA
"21",40023,2012-02-01,0.952737681406112,2012,2,0.952737681406112,796.231,758.59927680367,"983-6",NA,NA
"22",40023,2012-02-01,2.11713128753717,2012,2,2.11713128753717,NA,0,"1363-4",NA,NA
"23",40023,2012-02-01,2.11713128753717,2012,2,2.11713128753717,63.074,133.535938830119,"1363-5",NA,NA
"24",40023,2012-02-01,2.16598480237382,2012,2,2.16598480237382,177.385,384.21321416908,"1363-6",NA,NA
"25",40023,2012-02-01,1.77921285789692,2012,2,1.77921285789692,542.093,964.498835775915,"1364-1",NA,NA
"26",40023,2012-02-01,1.77921285789692,2012,2,1.77921285789692,176.965,314.858403397728,"1364-2",NA,NA
"27",40023,2012-02-01,1.77921285789692,2012,2,1.77921285789692,899.176,1599.82550071232,"1364-3",NA,NA
"28",40023,2012-02-01,1.77921285789692,2012,2,1.77921285789692,681.255,1212.09765550657,"1364-4",NA,NA
"29",40023,2012-02-01,0.462778661652448,2012,2,0.462778661652448,2416.563,1118.33379093882,"6166-MB1",NA,NA
"30",40023,2012-02-01,0.462778661652448,2012,2,0.462778661652448,2301.425,1065.05038139349,"6166-MB2",NA,NA
"31",40023,2012-03-01,0.453186329676855,2012,3,0.453186329676855,137.629,62.3715813670959,"983-1",NA,NA
"32",40023,2012-03-01,0.453186329676855,2012,3,0.453186329676855,471.617,213.730377243209,"983-2",NA,NA
"33",40023,2012-03-01,0.453186329676855,2012,3,0.453186329676855,1031.885,467.636175798602,"983-3",NA,NA
"34",40023,2012-03-01,0.453186329676855,2012,3,0.453186329676855,967.616,438.5103435766,"983-4",NA,NA
"35",40023,2012-03-01,0.453186329676855,2012,3,0.453186329676855,984.321,446.080821213852,"983-5",NA,NA
"36",40023,2012-03-01,0.453186329676855,2012,3,0.453186329676855,976.952,442.741291150463,"983-6",NA,NA
"37",40023,2012-03-01,1.4970707497743,2012,3,1.4970707497743,91.526,137.020897443843,"1363-4",NA,NA
"38",40023,2012-03-01,1.4970707497743,2012,3,1.4970707497743,119.718,179.22631602148,"1363-5",NA,NA
"39",40023,2012-03-01,1.19930389642872,2012,3,1.19930389642872,158.483,190.069279417713,"1363-6",NA,NA
"40",40023,2012-03-01,1.0003921101312,2012,3,1.0003921101312,491.979,492.171909950238,"1364-1",NA,NA
"41",40023,2012-03-01,1.0003921101312,2012,3,1.0003921101312,NA,0,"1364-2",NA,NA
"42",40023,2012-03-01,1.0003921101312,2012,3,1.0003921101312,1001.632,1002.02475005493,"1364-3",NA,NA
"43",40023,2012-03-01,1.0003921101312,2012,3,1.0003921101312,775.509,775.813084935737,"1364-4",NA,NA
"44",40023,2012-03-01,0.221999952237069,2012,3,0.221999952237069,368.118,81.7221784176054,"6166-MB1",NA,NA
"45",40023,2012-03-01,0.221999952237069,2012,3,0.221999952237069,1693.865,376.037949096043,"6166-MB2",NA,NA
"46",40023,2012-04-01,0.542229587029715,2012,4,0.542229587029715,756.058,409.957017110512,"983-1",NA,NA
"47",40023,2012-04-01,0.542229587029715,2012,4,0.542229587029715,NA,0,"983-2",NA,NA
"48",40023,2012-04-01,0.542229587029715,2012,4,0.542229587029715,759.316,411.723601105055,"983-3",NA,NA
"49",40023,2012-04-01,0.542229587029715,2012,4,0.542229587029715,881.893,478.188477194397,"983-4",NA,NA
"50",40023,2012-04-01,0.542229587029715,2012,4,0.542229587029715,954.028,517.302208454785,"983-5",NA,NA
"51",40023,2012-04-01,0.542229587029715,2012,4,0.542229587029715,879.336,476.801996140361,"983-6",NA,NA
"52",40023,2012-04-01,1.55873261802319,2012,4,1.55873261802319,150.338,234.33674432837,"1363-4",NA,NA
"53",40023,2012-04-01,1.55873261802319,2012,4,1.55873261802319,85.06,132.585796489053,"1363-5",NA,NA
"54",40023,2012-04-01,1.08870793682225,2012,4,1.08870793682225,263.057,286.392243736651,"1363-6",NA,NA
"55",40023,2012-04-01,1.13584169654038,2012,4,1.13584169654038,598.666,679.989805101043,"1364-1",NA,NA
"56",40023,2012-04-01,1.13584169654038,2012,4,1.13584169654038,68.929,78.2924323008318,"1364-2",NA,NA
"57",40023,2012-04-01,1.13584169654038,2012,4,1.13584169654038,959.09,1089.37441273491,"1364-3",NA,NA
"58",40023,2012-04-01,1.13584169654038,2012,4,1.13584169654038,566.721,643.705342105061,"1364-4",NA,NA
"59",40023,2012-04-01,0.331879332483163,2012,4,0.331879332483163,2057.23,682.752119164337,"6166-MB1",NA,NA
"60",40023,2012-04-01,0.331879332483163,2012,4,0.331879332483163,2289.488,759.833749168212,"6166-MB2",NA,NA
"61",40023,2012-05-01,0.934302192557786,2012,5,0.934302192557786,965.407,901.981876810635,"983-1",NA,NA
"62",40023,2012-05-01,0.934302192557786,2012,5,0.934302192557786,0.07,0.065401153479045,"983-2",NA,NA
"63",40023,2012-05-01,0.934302192557786,2012,5,0.934302192557786,937.619,876.019487483839,"983-3",NA,NA
"64",40023,2012-05-01,0.934302192557786,2012,5,0.934302192557786,784.619,733.071252022498,"983-4",NA,NA
"65",40023,2012-05-01,0.934302192557786,2012,5,0.934302192557786,942.268,880.36305837704,"983-5",NA,NA
"66",40023,2012-05-01,0.934302192557786,2012,5,0.934302192557786,885.924,827.720735639564,"983-6",NA,NA
"67",40023,2012-05-01,1.79182547173257,2012,5,1.79182547173257,277.87,497.894543830329,"1363-4",NA,NA
"68",40023,2012-05-01,1.79182547173257,2012,5,1.79182547173257,157.128,281.545952722395,"1363-5",NA,NA
"69",40023,2012-05-01,1.7358439692145,2012,5,1.7358439692145,450.362,781.758161663381,"1363-6",NA,NA
"70",40023,2012-05-01,1.22328998516429,2012,5,1.22328998516429,487.609,596.487206375974,"1364-1",NA,NA
"71",40023,2012-05-01,1.22328998516429,2012,5,1.22328998516429,657.529,804.34864065509,"1364-2",NA,NA
"72",40023,2012-05-01,1.22328998516429,2012,5,1.22328998516429,1083.207,1325.07627495986,"1364-3",NA,NA
"73",40023,2012-05-01,1.22328998516429,2012,5,1.22328998516429,NA,0,"1364-4",NA,NA
"74",40023,2012-05-01,0.269052355727933,2012,5,0.269052355727933,2654.201,714.119031625436,"6166-MB1",NA,NA
"75",40023,2012-05-01,0.269052355727933,2012,5,0.269052355727933,680.527,183.097392486463,"6166-MB2",NA,NA
"76",40023,2012-06-01,0.629088933336544,2012,6,0.629088933336544,531.985,334.665876201041,"983-1",NA,NA
"77",40023,2012-06-01,0.629088933336544,2012,6,0.629088933336544,483.566,304.206019137819,"983-2",NA,NA
"78",40023,2012-06-01,0.629088933336544,2012,6,0.629088933336544,643.489,404.811808623799,"983-3",NA,NA
"79",40023,2012-06-01,0.629088933336544,2012,6,0.629088933336544,617.76,388.625979457983,"983-4",NA,NA
"80",40023,2012-06-01,0.629088933336544,2012,6,0.629088933336544,679.331,427.359614172448,"983-5",NA,NA
"81",40023,2012-06-01,0.629088933336544,2012,6,0.629088933336544,490.382,308.493889307441,"983-6",NA,NA
"82",40023,2012-06-01,1.49448807727846,2012,6,1.49448807727846,230.327,344.220955375316,"1363-4",NA,NA
"83",40023,2012-06-01,1.49448807727846,2012,6,1.49448807727846,113.698,169.920305410406,"1363-5",NA,NA
"84",40023,2012-06-01,1.57608745361037,2012,6,1.57608745361037,385.218,607.13725670488,"1363-6",NA,NA
"85",40023,2012-06-01,1.79354078530316,2012,6,1.79354078530316,380.906,683.170446366685,"1364-1",NA,NA
"86",40023,2012-06-01,1.79354078530316,2012,6,1.79354078530316,458.021,821.479344025339,"1364-2",NA,NA
"87",40023,2012-06-01,1.79354078530316,2012,6,1.79354078530316,1054.019,1890.42606498445,"1364-3",NA,NA
"88",40023,2012-06-01,1.79354078530316,2012,6,1.79354078530316,621.425,1114.55108250702,"1364-4",NA,NA
"89",40023,2012-06-01,0.21913359957223,2012,6,0.21913359957223,2443.362,535.422710118003,"6166-MB1",NA,NA
"90",40023,2012-06-01,0.21913359957223,2012,6,0.21913359957223,2262.037,495.688310175568,"6166-MB2",NA,NA
"91",40023,2012-07-01,0.816726224016531,2012,7,0.816726224016531,734.007,599.482765511702,"983-1",NA,NA
"92",40023,2012-07-01,0.816726224016531,2012,7,0.816726224016531,788.811,644.242629492704,"983-2",NA,NA
"93",40023,2012-07-01,0.816726224016531,2012,7,0.816726224016531,764.615,624.4811217764,"983-3",NA,NA
"94",40023,2012-07-01,0.816726224016531,2012,7,0.816726224016531,421.853,344.538407780046,"983-4",NA,NA
"95",40023,2012-07-01,0.816726224016531,2012,7,0.816726224016531,827.688,675.994494903795,"983-5",NA,NA
"96",40023,2012-07-01,0.816726224016531,2012,7,0.816726224016531,775.003,632.965273791484,"983-6",NA,NA
"97",40023,2012-07-01,4.10175284086827,2012,7,4.10175284086827,132.493,543.45353914516,"1363-4",NA,NA
"98",40023,2012-07-01,4.10175284086827,2012,7,4.10175284086827,110.166,451.873703467094,"1363-5",NA,NA
"99",40023,2012-07-01,4.14265898953652,2012,7,4.14265898953652,396.572,1642.86256079848,"1363-6",NA,NA
"100",40023,2012-07-01,5.97657226995705,2012,7,5.97657226995705,569.346,3402.73751561097,"1364-1",NA,NA
"101",40023,2012-07-01,5.97657226995705,2012,7,5.97657226995705,594.409,3552.5283464129,"1364-2",NA,NA
"102",40023,2012-07-01,5.97657226995705,2012,7,5.97657226995705,959.501,5734.52706959606,"1364-3",NA,NA
"103",40023,2012-07-01,5.97657226995705,2012,7,5.97657226995705,947.445,5662.47351430946,"1364-4",NA,NA
"104",40023,2012-07-01,0.956009405687315,2012,7,0.956009405687315,2746.722,2625.89206680827,"6166-MB1",NA,NA
"105",40023,2012-07-01,0.956009405687315,2012,7,0.956009405687315,2659.81,2542.80337734118,"6166-MB2",NA,NA
"106",40023,2012-08-01,1.21564116456053,2012,8,1.21564116456053,736.651,895.503279514679,"983-1",NA,NA
"107",40023,2012-08-01,1.21564116456053,2012,8,1.21564116456053,729.898,887.294054730402,"983-2",NA,NA
"108",40023,2012-08-01,1.21564116456053,2012,8,1.21564116456053,607.199,738.136099479989,"983-3",NA,NA
"109",40023,2012-08-01,1.21564116456053,2012,8,1.21564116456053,743.08,903.318636561639,"983-4",NA,NA
"110",40023,2012-08-01,1.21564116456053,2012,8,1.21564116456053,785.198,954.519011130599,"983-5",NA,NA
"111",40023,2012-08-01,1.21564116456053,2012,8,1.21564116456053,720.892,876.34599040237,"983-6",NA,NA
"112",40023,2012-08-01,3.27571527484797,2012,8,3.27571527484797,141.467,463.405612786918,"1363-4",NA,NA
"113",40023,2012-08-01,3.27571527484797,2012,8,3.27571527484797,138.775,454.587387267027,"1363-5",NA,NA
"114",40023,2012-08-01,2.71330834625922,2012,8,2.71330834625922,382.721,1038.44008358867,"1363-6",NA,NA
"115",40023,2012-08-01,2.41859160231657,2012,8,2.41859160231657,596.534,1442.77212289631,"1364-1",NA,NA
"116",40023,2012-08-01,2.41859160231657,2012,8,2.41859160231657,632.502,1529.76402564844,"1364-2",NA,NA
"117",40023,2012-08-01,2.41859160231657,2012,8,2.41859160231657,1045.875,2529.54449207284,"1364-3",NA,NA
"118",40023,2012-08-01,2.41859160231657,2012,8,2.41859160231657,362.773,877.399731347189,"1364-4",NA,NA
"119",40023,2012-08-01,0.97177642593715,2012,8,0.97177642593715,2630.574,2556.32979988319,"6166-MB1",NA,NA
"120",40023,2012-08-01,0.97177642593715,2012,8,0.97177642593715,2644.947,2570.29714245319,"6166-MB2",NA,NA
"121",40023,2012-09-01,1.390905402649,2012,9,1.390905402649,756.899,1052.77490835963,"983-1",NA,NA
"122",40023,2012-09-01,1.390905402649,2012,9,1.390905402649,576.206,801.44803843877,"983-2",NA,NA
"123",40023,2012-09-01,1.390905402649,2012,9,1.390905402649,762.439,1060.4805242903,"983-3",NA,NA
"124",40023,2012-09-01,1.390905402649,2012,9,1.390905402649,475.905,661.938835647672,"983-4",NA,NA
"125",40023,2012-09-01,1.390905402649,2012,9,1.390905402649,640.885,891.410408976704,"983-5",NA,NA
"126",40023,2012-09-01,1.390905402649,2012,9,1.390905402649,98.594,137.134927268775,"983-6",NA,NA
"127",40023,2012-09-01,4.79775353663547,2012,9,4.79775353663547,81.361,390.350025494199,"1363-4",NA,NA
"128",40023,2012-09-01,4.79775353663547,2012,9,4.79775353663547,119.684,574.21433427868,"1363-5",NA,NA
"129",40023,2012-09-01,4.39687547800353,2012,9,4.39687547800353,235.497,1035.4509844434,"1363-6",NA,NA
"130",40023,2012-09-01,4.37637347092017,2012,9,4.37637347092017,525.174,2298.35756121703,"1364-1",NA,NA
"131",40023,2012-09-01,4.37637347092017,2012,9,4.37637347092017,516.745,2261.46910923064,"1364-2",NA,NA
"132",40023,2012-09-01,4.37637347092017,2012,9,4.37637347092017,686.044,3002.38476148396,"1364-3",NA,NA
"133",40023,2012-09-01,4.37637347092017,2012,9,4.37637347092017,488.156,2136.35296807051,"1364-4",NA,NA
"134",40023,2012-09-01,0.456612239008282,2012,9,0.456612239008282,2605.984,1189.92418905976,"6166-MB1",NA,NA
"135",40023,2012-09-01,0.456612239008282,2012,9,0.456612239008282,2531.8,1156.05086672117,"6166-MB2",NA,NA
"136",40023,2012-10-01,0.730633024006724,2012,10,0.730633024006724,678.275,495.570114358161,"983-1",NA,NA
"137",40023,2012-10-01,0.730633024006724,2012,10,0.730633024006724,716.951,523.828077194645,"983-2",NA,NA
"138",40023,2012-10-01,0.730633024006724,2012,10,0.730633024006724,834.815,609.943407936173,"983-3",NA,NA
"139",40023,2012-10-01,0.730633024006724,2012,10,0.730633024006724,488.552,356.952225144533,"983-4",NA,NA
"140",40023,2012-10-01,0.730633024006724,2012,10,0.730633024006724,820.678,599.61444887579,"983-5",NA,NA
"141",40023,2012-10-01,0.730633024006724,2012,10,0.730633024006724,784.883,573.46143978147,"983-6",NA,NA
"142",40023,2012-10-01,0.999238182383539,2012,10,0.999238182383539,23.835,23.8168420771117,"1363-4",NA,NA
"143",40023,2012-10-01,0.999238182383539,2012,10,0.999238182383539,116.092,116.00355906927,"1363-5",NA,NA
"144",40023,2012-10-01,0.851527129342503,2012,10,0.851527129342503,83.854,71.4039559038862,"1363-6",NA,NA
"145",40023,2012-10-01,1.16969915674052,2012,10,1.16969915674052,490.82,574.111740111382,"1364-1",NA,NA
"146",40023,2012-10-01,1.16969915674052,2012,10,1.16969915674052,409.728,479.25849609298,"1364-2",NA,NA
"147",40023,2012-10-01,1.16969915674052,2012,10,1.16969915674052,716.522,838.115179186031,"1364-3",NA,NA
"148",40023,2012-10-01,1.16969915674052,2012,10,1.16969915674052,831.807,972.963946470862,"1364-4",NA,NA
"149",40023,2012-10-01,0.358855929676049,2012,10,0.358855929676049,2755.055,988.667823333647,"6166-MB1",NA,NA
"150",40023,2012-10-01,0.358855929676049,2012,10,0.358855929676049,1962.173,704.137416100242,"6166-MB2",NA,NA
"151",40023,2012-11-01,3.15033848536749,2012,11,3.15033848536749,1034.909,3260.31365155318,"983-1",NA,NA
"152",40023,2012-11-01,3.15033848536749,2012,11,3.15033848536749,888.318,2798.50238264468,"983-2",NA,NA
"153",40023,2012-11-01,3.15033848536749,2012,11,3.15033848536749,915.049,2882.71408069704,"983-3",NA,NA
"154",40023,2012-11-01,3.15033848536749,2012,11,3.15033848536749,772.099,2432.37319421375,"983-4",NA,NA
"155",40023,2012-11-01,3.15033848536749,2012,11,3.15033848536749,955.166,3009.09620971452,"983-5",NA,NA
"156",40023,2012-11-01,3.15033848536749,2012,11,3.15033848536749,960.769,3026.74755624804,"983-6",NA,NA
"157",40023,2012-11-01,2.92074975546334,2012,11,2.92074975546334,106.596,311.34024093337,"1363-4",NA,NA
"158",40023,2012-11-01,2.92074975546334,2012,11,2.92074975546334,157.152,459.001665570575,"1363-5",NA,NA
"159",40023,2012-11-01,2.55811809247419,2012,11,2.55811809247419,215.672,551.714445240093,"1363-6",NA,NA
"160",40023,2012-11-01,2.04697398967084,2012,11,2.04697398967084,579.574,1186.37290308949,"1364-1",NA,NA
"161",40023,2012-11-01,2.04697398967084,2012,11,2.04697398967084,644.469,1319.21128014918,"1364-2",NA,NA
"162",40023,2012-11-01,2.04697398967084,2012,11,2.04697398967084,926.742,1897.01676913553,"1364-3",NA,NA
"163",40023,2012-11-01,2.04697398967084,2012,11,2.04697398967084,764.563,1565.04057446471,"1364-4",NA,NA
"164",40023,2012-11-01,0.52916663645983,2012,11,0.52916663645983,1776.379,940.000500507876,"6166-MB1",NA,NA
"165",40023,2012-11-01,0.52916663645983,2012,11,0.52916663645983,2464.825,1304.3031547121,"6166-MB2",NA,NA
"166",40023,2012-12-01,0.271126065995536,2012,12,0.271126065995536,841.775,228.227144203392,"983-1",NA,NA
"167",40023,2012-12-01,0.271126065995536,2012,12,0.271126065995536,581.978,157.78940563595,"983-2",NA,NA
"168",40023,2012-12-01,0.271126065995536,2012,12,0.271126065995536,813.421,220.539635728155,"983-3",NA,NA
"169",40023,2012-12-01,0.271126065995536,2012,12,0.271126065995536,821.359,222.691834440027,"983-4",NA,NA
"170",40023,2012-12-01,0.271126065995536,2012,12,0.271126065995536,804.117,218.017078810132,"983-5",NA,NA
"171",40023,2012-12-01,0.271126065995536,2012,12,0.271126065995536,606.831,164.527701754137,"983-6",NA,NA
"172",40023,2012-12-01,2.02683320035967,2012,12,2.02683320035967,120.644,244.525264624192,"1363-4",NA,NA
"173",40023,2012-12-01,2.02683320035967,2012,12,2.02683320035967,177.289,359.335231258565,"1363-5",NA,NA
"174",40023,2012-12-01,2.06364379003586,2012,12,2.06364379003586,262.695,542.10890542347,"1363-6",NA,NA
"175",40023,2012-12-01,1.73919136529136,2012,12,1.73919136529136,565.054,982.737037723344,"1364-1",NA,NA
"176",40023,2012-12-01,1.73919136529136,2012,12,1.73919136529136,592.099,1029.77346819765,"1364-2",NA,NA
"177",40023,2012-12-01,1.73919136529136,2012,12,1.73919136529136,945.886,1645.07676374998,"1364-3",NA,NA
"178",40023,2012-12-01,1.73919136529136,2012,12,1.73919136529136,769.396,1338.12687968971,"1364-4",NA,NA
"179",40023,2012-12-01,0.38091652005593,2012,12,0.38091652005593,2546.883,970.149809349607,"6166-MB1",NA,NA
"180",40023,2012-12-01,0.38091652005593,2012,12,0.38091652005593,2291.701,872.946769928695,"6166-MB2",NA,NA
"181",40023,2013-01-01,0.607535045905863,2013,1,0.607535045905863,904.345,549.421281089738,"983-1",NA,NA
"182",40023,2013-01-01,0.607535045905863,2013,1,0.607535045905863,651.726,395.946385328045,"983-2",NA,NA
"183",40023,2013-01-01,0.607535045905863,2013,1,0.607535045905863,703.875,427.628730436989,"983-3",NA,NA
"184",40023,2013-01-01,0.607535045905863,2013,1,0.607535045905863,579.033,351.78284023601,"983-4",NA,NA
"185",40023,2013-01-01,0.607535045905863,2013,1,0.607535045905863,872.795,530.253550391408,"983-5",NA,NA
"186",40023,2013-01-01,0.607535045905863,2013,1,0.607535045905863,825.382,501.448491259873,"983-6",NA,NA
"187",40023,2013-01-01,1.99767343249276,2013,1,1.99767343249276,127.167,254.038137389807,"1363-4",NA,NA
"188",40023,2013-01-01,1.99767343249276,2013,1,1.99767343249276,214.97,429.439857782969,"1363-5",NA,NA
"189",40023,2013-01-01,1.81369772510601,2013,1,1.81369772510601,256.567,465.334984237274,"1363-6",NA,NA
"190",40023,2013-01-01,1.15446128016768,2013,1,1.15446128016768,473.303,546.409987287203,"1364-1",NA,NA
"191",40023,2013-01-01,1.15446128016768,2013,1,1.15446128016768,520.895,601.353108532944,"1364-2",NA,NA
"192",40023,2013-01-01,1.15446128016768,2013,1,1.15446128016768,1021.106,1178.8273399469,"1364-3",NA,NA
"193",40023,2013-01-01,1.15446128016768,2013,1,1.15446128016768,983.076,1134.92317746212,"1364-4",NA,NA
"194",40023,2013-01-01,0.275444948518202,2013,1,0.275444948518202,2605.269,717.608185581068,"6166-MB1",NA,NA
"195",40023,2013-01-01,0.275444948518202,2013,1,0.275444948518202,2238.322,616.534488057159,"6166-MB2",NA,NA
"196",40023,2013-02-01,0.580127192717377,2013,2,0.580127192717377,445.881,258.667692816017,"983-1",NA,NA
"197",40023,2013-02-01,0.580127192717377,2013,2,0.580127192717377,784.22,454.947347072821,"983-2",NA,NA
"198",40023,2013-02-01,0.464796543380236,2013,2,0.464796543380236,452.392,210.270237852872,"983-3",NA,NA
"199",40023,2013-02-01,0.580127192717377,2013,2,0.580127192717377,727.62,422.112147965018,"983-4",NA,NA
"200",40023,2013-02-01,0.580127192717377,2013,2,0.580127192717377,779.431,452.169117946898,"983-5",NA,NA
"201",40023,2013-02-01,0.580127192717377,2013,2,0.580127192717377,712.419,413.293634508521,"983-6",NA,NA
"202",40023,2013-02-01,1.85983856105241,2013,2,1.85983856105241,128.032,238.118850648662,"1363-4",NA,NA
"203",40023,2013-02-01,1.85983856105241,2013,2,1.85983856105241,170.519,317.137811592096,"1363-5",NA,NA
"204",40023,2013-02-01,1.61799035670348,2013,2,1.61799035670348,209.116,338.347671432405,"1363-6",NA,NA
"205",40023,2013-02-01,1.09474230209885,2013,2,1.09474230209885,517.686,566.732763404345,"1364-1",NA,NA
"206",40023,2013-02-01,1.09474230209885,2013,2,1.09474230209885,553.043,605.439566979654,"1364-2",NA,NA
"207",40023,2013-02-01,1.09474230209885,2013,2,1.09474230209885,729.697,798.830173614625,"1364-3",NA,NA
"208",40023,2013-02-01,1.09474230209885,2013,2,1.09474230209885,809.28,885.953050242557,"1364-4",NA,NA
"209",40023,2013-02-01,0.284507333450974,2013,2,0.284507333450974,2832.643,805.907706548567,"6166-MB1",NA,NA
"210",40023,2013-02-01,0.284507333450974,2013,2,0.284507333450974,105.313,29.9623208077224,"6166-MB2",NA,NA
"211",40023,2013-03-01,0.605024217815986,2013,3,0.605024217815986,10.93,6.61291470072873,"983-1",NA,NA
"212",40023,2013-03-01,0.605024217815986,2013,3,0.605024217815986,3133.704,1895.96681146683,"983-2",NA,NA
"213",40023,2013-03-01,0.284137397737245,2013,3,0.284137397737245,136.732,38.850674667409,"983-3",NA,NA
"214",40023,2013-03-01,0.605024217815986,2013,3,0.605024217815986,302.732,183.160191507869,"983-4",NA,NA
"215",40023,2013-03-01,0.605024217815986,2013,3,0.605024217815986,788.774,477.227372383587,"983-5",NA,NA
"216",40023,2013-03-01,0.605024217815986,2013,3,0.605024217815986,435.925,263.745182151434,"983-6",NA,NA
"217",40023,2013-03-01,1.44326204675736,2013,3,1.44326204675736,107.14,154.631095689584,"1363-4",NA,NA
"218",40023,2013-03-01,1.44326204675736,2013,3,1.44326204675736,161.893,233.654022535689,"1363-5",NA,NA
"219",40023,2013-03-01,1.38559500183398,2013,3,1.38559500183398,201.747,279.539634835,"1363-6",NA,NA
"220",40023,2013-03-01,0.935912846517008,2013,3,0.935912846517008,292.258,273.528016697368,"1364-1",NA,NA
"221",40023,2013-03-01,0.935912846517008,2013,3,0.935912846517008,694.268,649.77434012567,"1364-2",NA,NA
"222",40023,2013-03-01,0.935912846517008,2013,3,0.935912846517008,719.47,673.361215683592,"1364-3",NA,NA
"223",40023,2013-03-01,0.935912846517008,2013,3,0.935912846517008,518.315,485.097667042463,"1364-4",NA,NA
"224",40023,2013-03-01,0.162005246551805,2013,3,0.162005246551805,3139.478,508.611907433968,"6166-MB1",NA,NA
"225",40023,2013-03-01,0.162005246551805,2013,3,0.162005246551805,NA,0,"6166-MB2",NA,NA
"226",40023,2013-04-01,0.323937672564267,2013,4,0.323937672564267,69.901,22.6435672499148,"983-1",NA,NA
"227",40023,2013-04-01,0.323937672564267,2013,4,0.323937672564267,72.427,23.4618338108122,"983-2",NA,NA
"228",40023,2013-04-01,0.164506210524494,2013,4,0.164506210524494,53.802,8.85076313863883,"983-3",NA,NA
"229",40023,2013-04-01,0.323937672564267,2013,4,0.323937672564267,NA,0,"983-4",NA,NA
"230",40023,2013-04-01,0.323937672564267,2013,4,0.323937672564267,886.401,287.138676898639,"983-5",NA,NA
"231",40023,2013-04-01,0.323937672564267,2013,4,0.323937672564267,836.117,270.849794971417,"983-6",NA,NA
"232",40023,2013-04-01,1.50727389031794,2013,4,1.50727389031794,182.119,274.503213630813,"1363-4",NA,NA
"233",40023,2013-04-01,1.50727389031794,2013,4,1.50727389031794,32.419,48.8643122502173,"1363-5",NA,NA
"234",40023,2013-04-01,1.85255918272978,2013,4,1.85255918272978,206.368,382.308933421579,"1363-6",NA,NA
"235",40023,2013-04-01,1.26850314469482,2013,4,1.26850314469482,NA,0,"1364-1",NA,NA
"236",40023,2013-04-01,1.26850314469482,2013,4,1.26850314469482,696.037,882.925123323948,"1364-2",NA,NA
"237",40023,2013-04-01,1.26850314469482,2013,4,1.26850314469482,1095.47,1389.60713991883,"1364-3",NA,NA
"238",40023,2013-04-01,1.26850314469482,2013,4,1.26850314469482,555.771,704.997261230185,"1364-4",NA,NA
"239",40023,2013-04-01,0.153706779001667,2013,4,0.153706779001667,2525.918,388.250719802333,"6166-MB1",NA,NA
"240",40023,2013-04-01,0.153706779001667,2013,4,0.153706779001667,NA,0,"6166-MB2",NA,NA
"241",40023,2013-05-01,0.330123385923094,2013,5,0.330123385923094,40.118,13.2438899964627,"983-1",NA,NA
"242",40023,2013-05-01,0.330123385923094,2013,5,0.330123385923094,41.577,13.7255400165245,"983-2",NA,NA
"243",40023,2013-05-01,0.118028095370683,2013,5,0.118028095370683,41.17,4.85921668641102,"983-3",NA,NA
"244",40023,2013-05-01,0.330123385923094,2013,5,0.330123385923094,NA,0,"983-4",NA,NA
